CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION,TIME_24HR
TCLU9742415,OOCL,9/18/2024 8:33,9/18/2024,Wednesday,8:33:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,08:33:00
ONEU1253416,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
NBYU8033928,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
WHSU5331923,WHD,9/19/2024 9:55,9/19/2024,Thursday,9:55:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:55:00
BHCU3232657,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
CAAU2102989,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
CBHU9522060,OOCL,9/19/2024 10:35,9/19/2024,Thursday,10:35:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,10:35:00
TEMU7941966,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
TSSU5153814,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
BHCU3232066,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TSSU2120777,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,14:41:00
CAAU2034035,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,14:41:00
BAXU2647241,BAX,9/19/2024 16:40,9/19/2024,Thursday,4:40:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:40:00
UNIU2074539,BAX,9/19/2024 16:40,9/19/2024,Thursday,4:40:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:40:00
TLLU2611577,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TRHU4281292,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
UETU2818050,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:58:00
TXGU5772772,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
BSIU3103205,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
WHSU6150982,WHD,9/19/2024 9:45,9/19/2024,Thursday,9:45:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,09:45:00
TRHU5342793,OOCL,9/19/2024 10:08,9/19/2024,Thursday,10:08:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,10:08:00
TXGU5813716,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:58:00
CAAU2065057,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
GAOU7080539,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
TXGU7107848,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:58:00
TSSU2040096,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TLLU2597273,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TXGU5980020,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:58:00
BSIU9791173,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
TRHU4287583,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
TXGU7365797,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:58:00
TXGU5777028,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:58:00
BAXU2647067,BAX,9/19/2024 16:40,9/19/2024,Thursday,4:40:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:40:00
OOLU9155952,OOCL,9/19/2024 10:35,9/19/2024,Thursday,10:35:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,10:35:00
FSCU8572980,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
TLLU2714148,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,14:41:00
TSSU5003007,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
SEKU6782657,UFC,9/19/2024 9:28,9/19/2024,Thursday,9:28:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,09:28:00
TIIU5589578,UFC,9/19/2024 9:28,9/19/2024,Thursday,9:28:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,09:28:00
BAXU2643360,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2669507,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2588200,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2627179,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2665435,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2639138,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2682556,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2656840,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2630341,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2605170,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
UNIU2072599,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
BAXU2650482,BAX,9/19/2024 8:05,9/19/2024,Thursday,8:05:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:05:00
TIIU4442160,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
SEGU3843461,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TLLU3225877,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
FFAU4398127,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
BSIU9732709,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
UETU2805691,TSLINE,9/19/2024 9:58,9/19/2024,Thursday,9:58:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:58:00
GAOU7091699,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,14:41:00
VMLU3603919,VASCO,9/19/2024 11:05,9/19/2024,Thursday,11:05:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:05:00
TSSU2190218,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TIIU2132567,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:57:00
TSSU2072540,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,14:41:00
TSSU5068190,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
VMLU3854067,VASCO,9/19/2024 11:05,9/19/2024,Thursday,11:05:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:05:00
SEKU4730530,MSK,9/19/2024 5:08,9/19/2024,Thursday,5:08:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,05:08:00
TRHU4284563,TSLINE,9/19/2024 14:41,9/19/2024,Thursday,2:41:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,14:41:00
GAOU6740290,TSLINE,9/19/2024 9:57,9/19/2024,Thursday,9:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:57:00
HLHU8104287,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
SKHU9108474,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
NYKU3891006,ONE,9/20/2024 10:52,9/20/2024,Friday,10:52:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,10:52:00
KKFU8144893,ONE,9/20/2024 10:52,9/20/2024,Friday,10:52:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:52:00
JZPU2106113,VOLT,9/20/2024 16:15,9/20/2024,Friday,4:15:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:15:00
GLDU3703374,VOLT,9/20/2024 16:15,9/20/2024,Friday,4:15:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:15:00
TCNU7054236,ONE,9/20/2024 10:53,9/20/2024,Friday,10:53:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:53:00
SKHU6304051,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
SEKU4439227,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
SKLU2413010,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:38:00
SKLU2006606,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:38:00
XINU1607849,VOLT,9/20/2024 16:15,9/20/2024,Friday,4:15:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:15:00
XINU1604578,VOLT,9/20/2024 16:15,9/20/2024,Friday,4:15:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:15:00
TEMU8734747,ONE,9/20/2024 19:35,9/20/2024,Friday,7:35:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:35:00
TCLU8836680,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
TLLU5619972,ONE,9/20/2024 19:35,9/20/2024,Friday,7:35:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:35:00
SEKU1513038,ONE,9/20/2024 19:35,9/20/2024,Friday,7:35:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,19:35:00
HLBU3422853,HLL,9/20/2024 14:14,9/20/2024,Friday,2:14:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:14:00
HLXU6535969,HLL,9/20/2024 14:15,9/20/2024,Friday,2:15:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:15:00
FCIU9111941,HLL,9/20/2024 14:15,9/20/2024,Friday,2:15:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:15:00
SKHU8110883,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
TXGU8147423,RCL,9/20/2024 12:00,9/20/2024,Friday,12:00:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,12:00:00
OOLU9659172,OOCL,9/20/2024 16:00,9/20/2024,Friday,4:00:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,16:00:00
GATU8660078,MSL,9/20/2024 16:03,9/20/2024,Friday,4:03:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,16:03:00
MSMU4782007,MSL,9/20/2024 16:03,9/20/2024,Friday,4:03:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,16:03:00
NYKU0803491,ONE,9/20/2024 10:53,9/20/2024,Friday,10:53:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:53:00
HALU5659820,HSC,9/20/2024 16:38,9/20/2024,Friday,4:38:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:38:00
TRHU2108502,HLL,9/21/2024 14:59,9/21/2024,Saturday,2:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,14:59:00
FANU1502782,HLL,9/21/2024 14:59,9/21/2024,Saturday,2:59:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:59:00
HLBU3466893,HLL,9/21/2024 14:59,9/21/2024,Saturday,2:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,14:59:00
DFSU1242492,HLL,9/21/2024 14:59,9/21/2024,Saturday,2:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,14:59:00
UACU3815621,HLL,9/21/2024 14:59,9/21/2024,Saturday,2:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,14:59:00
UACU5431841,HLL,9/21/2024 19:58,9/21/2024,Saturday,7:58:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:58:00
TTNU8676073,COSCO,9/22/2024 15:22,9/22/2024,Sunday,3:22:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:22:00
OERU4053498,COSCO,9/22/2024 15:23,9/22/2024,Sunday,3:23:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:23:00
OERU4245090,COSCO,9/22/2024 15:22,9/22/2024,Sunday,3:22:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:22:00
SEKU9355005,COSCO,9/22/2024 15:23,9/22/2024,Sunday,3:23:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:23:00
DFOU6155499,COSCO,9/22/2024 15:23,9/22/2024,Sunday,3:23:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,15:23:00
GAOU2482746,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
TRHU8696424,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
GCXU6013013,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:44:00
TCNU5422534,CMA,9/23/2024 17:07,9/23/2024,Monday,5:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,17:07:00
TGBU5390294,OOCL,9/23/2024 8:39,9/23/2024,Monday,8:39:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,08:39:00
TIIU2114985,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
MAGU5608699,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
DFSU2693715,HLL,9/23/2024 16:42,9/23/2024,Monday,4:42:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:42:00
HLXU1234772,HLL,9/23/2024 16:41,9/23/2024,Monday,4:41:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:41:00
HLXU1380118,HLL,9/23/2024 16:41,9/23/2024,Monday,4:41:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:41:00
TSSU2019695,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
SEKU6024750,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
TSSU5016468,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
TSSU5121334,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
TSSU5015625,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
REGU5112640,RCL,9/23/2024 8:55,9/23/2024,Monday,8:55:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,08:55:00
WBPU7077890,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:44:00
TSSU5030790,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
HLBU3129336,HLL,9/23/2024 9:05,9/23/2024,Monday,9:05:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,09:05:00
FFAU4380880,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
TSSU2138436,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
CGMU9400037,CMA,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,20:28:00
GESU2336679,MNJ,9/23/2024 11:49,9/23/2024,Monday,11:49:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:49:00
MEDU7528559,MSL,9/23/2024 20:32,9/23/2024,Monday,8:32:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:32:00
FCIU8109750,MSL,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:28:00
SKHU8125733,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:44:00
TTNU8530577,CMA,9/23/2024 20:27,9/23/2024,Monday,8:27:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,20:27:00
SKHU8926898,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:44:00
SEKU6081174,CMA,9/23/2024 17:07,9/23/2024,Monday,5:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,17:07:00
TRLU8245938,OLIVE,9/23/2024 16:48,9/23/2024,Monday,4:48:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,16:48:00
CBHU8173175,OLIVE,9/23/2024 16:48,9/23/2024,Monday,4:48:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,16:48:00
TSSU2297968,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:21:00
TXGU6637798,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
OOLU9641403,COSCO,9/23/2024 12:32,9/23/2024,Monday,12:32:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:32:00
TEMU9352918,CMA,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,20:28:00
SKLU2341311,SMMC,9/23/2024 9:44,9/23/2024,Monday,9:44:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:44:00
UETU2210815,OOCL,9/23/2024 8:39,9/23/2024,Monday,8:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:39:00
NIDU2354935,HLL,9/23/2024 16:42,9/23/2024,Monday,4:42:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:42:00
CMAU4581119,CMA,9/23/2024 20:28,9/23/2024,Monday,8:28:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,20:28:00
CAAU2113622,HLL,9/23/2024 16:41,9/23/2024,Monday,4:41:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:41:00
CAAU2079364,HLL,9/23/2024 16:42,9/23/2024,Monday,4:42:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:42:00
BMOU2351325,HLL,9/23/2024 16:42,9/23/2024,Monday,4:42:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,16:42:00
MEDU8800189,MSL,9/23/2024 20:32,9/23/2024,Monday,8:32:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:32:00
MSDU8085540,MSL,9/23/2024 20:32,9/23/2024,Monday,8:32:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:32:00
CMAU0200343,ASLSHP,9/23/2024 12:39,9/23/2024,Monday,12:39:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,12:39:00
OOCU8951115,COSCO,9/23/2024 12:32,9/23/2024,Monday,12:32:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:32:00
MEDU2892737,AASS,9/23/2024 11:49,9/23/2024,Monday,11:49:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:49:00
MSDU5502589,MSL,9/23/2024 20:31,9/23/2024,Monday,8:31:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,20:31:00
CAXU6481210,GCLL,9/23/2024 14:28,9/23/2024,Monday,2:28:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,14:28:00
TRHU6613499,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
TSSU5195888,TSLINE,9/23/2024 10:21,9/23/2024,Monday,10:21:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:21:00
MRKU5302054,MSK,9/23/2024 3:30,9/23/2024,Monday,3:30:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,03:30:00
